Entity,Code,Day,cum_excess_per_million_proj_all_ages
South Africa,ZAF,2020-09-13,409.48825
South Africa,ZAF,2020-09-20,407.64648
South Africa,ZAF,2020-09-27,412.07663
South Africa,ZAF,2020-10-04,403.97653
South Africa,ZAF,2020-10-11,414.63095
South Africa,ZAF,2020-10-18,431.6321
South Africa,ZAF,2020-10-25,445.91226
South Africa,ZAF,2020-11-01,451.57703
South Africa,ZAF,2020-11-08,464.18036
South Africa,ZAF,2020-11-15,488.0452
South Africa,ZAF,2020-11-22,512.0495
South Africa,ZAF,2020-11-29,522.2176
South Africa,ZAF,2020-12-06,553.18427
South Africa,ZAF,2020-12-13,606.6978
South Africa,ZAF,2020-12-20,675.0068
South Africa,ZAF,2020-12-27,798.4738
South Africa,ZAF,2021-01-03,958.4566
South Africa,ZAF,2021-01-10,1182.1104
South Africa,ZAF,2021-01-17,1445.1699
South Africa,ZAF,2021-01-24,1658.8054
South Africa,ZAF,2021-01-31,1774.7786
South Africa,ZAF,2021-02-07,1852.2482
South Africa,ZAF,2021-02-14,1900.0002
South Africa,ZAF,2021-02-21,1941.1925
South Africa,ZAF,2021-02-28,1970.9893
South Africa,ZAF,2021-03-07,1997.3749
South Africa,ZAF,2021-03-14,2024.0635
South Africa,ZAF,2021-03-21,2041.586
South Africa,ZAF,2021-03-28,2061.2131
South Africa,ZAF,2021-04-04,2082.0054
South Africa,ZAF,2021-04-11,2102.0803
South Africa,ZAF,2021-04-18,2125.5767
South Africa,ZAF,2021-04-25,2146.8574
South Africa,ZAF,2021-05-02,2168.818
South Africa,ZAF,2021-05-09,2190.9404
South Africa,ZAF,2021-05-16,2217.279
South Africa,ZAF,2021-05-23,2242.9844
South Africa,ZAF,2021-05-30,2279.378
South Africa,ZAF,2021-06-06,2325.6516
South Africa,ZAF,2021-06-13,2373.69
South Africa,ZAF,2021-06-20,2415.0203
South Africa,ZAF,2021-06-27,2489.466
South Africa,ZAF,2021-07-04,2590.1846
South Africa,ZAF,2021-07-11,2713.2292
South Africa,ZAF,2021-07-18,2887.3376
South Africa,ZAF,2021-07-25,3048.64
South Africa,ZAF,2021-08-01,3192.4617
South Africa,ZAF,2021-08-08,3300.7266
South Africa,ZAF,2021-08-15,3380.7253
South Africa,ZAF,2021-08-22,3467.8628
South Africa,ZAF,2021-08-29,3543.1335
South Africa,ZAF,2021-09-05,3615.825
South Africa,ZAF,2021-09-12,3666.8635
South Africa,ZAF,2021-09-19,3701.2231
South Africa,ZAF,2021-09-26,3730.973
South Africa,ZAF,2021-10-03,3751.7114
South Africa,ZAF,2021-10-10,3765.4487
South Africa,ZAF,2021-10-17,3785.8672
South Africa,ZAF,2021-10-24,3801.878
South Africa,ZAF,2021-10-31,3810.7324
South Africa,ZAF,2021-11-07,3829.9993
South Africa,ZAF,2021-11-14,3852.28
South Africa,ZAF,2021-11-21,3868.873
South Africa,ZAF,2021-11-28,3884.2405
South Africa,ZAF,2021-12-05,3910.912
South Africa,ZAF,2021-12-12,3933.4421
South Africa,ZAF,2021-12-19,3974.4053
South Africa,ZAF,2021-12-26,4027.1882
South Africa,ZAF,2022-01-02,4051.133
South Africa,ZAF,2022-01-09,4090.6113
South Africa,ZAF,2022-01-16,4127.1743
South Africa,ZAF,2022-01-23,4150.6406
South Africa,ZAF,2022-01-30,4167.673
South Africa,ZAF,2022-02-06,4185.826
South Africa,ZAF,2022-02-13,4197.435
South Africa,ZAF,2022-02-20,4208.984
South Africa,ZAF,2022-02-27,4223.959
South Africa,ZAF,2022-03-06,4237.2876
South Africa,ZAF,2022-03-13,4251.4844
South Africa,ZAF,2022-03-20,4262.4688
South Africa,ZAF,2022-03-27,4277.6606
South Africa,ZAF,2022-04-03,4290.9023
South Africa,ZAF,2022-04-10,4299.7095
South Africa,ZAF,2022-04-17,4327.003
South Africa,ZAF,2022-04-24,4345.838
South Africa,ZAF,2022-05-01,4365.965
South Africa,ZAF,2022-05-08,4390.527
South Africa,ZAF,2022-05-15,4415.8965
South Africa,ZAF,2022-05-22,4432.5244
South Africa,ZAF,2022-05-29,4460.352
South Africa,ZAF,2022-06-05,4482.282
South Africa,ZAF,2022-06-12,4498.2656
South Africa,ZAF,2022-06-19,4515.678
South Africa,ZAF,2022-06-26,4527.4775
South Africa,ZAF,2022-07-03,4543.7075
South Africa,ZAF,2022-07-10,4550.488
South Africa,ZAF,2022-07-17,4554.3765
South Africa,ZAF,2022-07-24,4555.934
South Africa,ZAF,2022-07-31,4562.414
South Africa,ZAF,2022-08-07,4566.0923
South Africa,ZAF,2022-08-14,4566.685
South Africa,ZAF,2022-08-21,4570.45
South Africa,ZAF,2022-08-28,4579.528
South Africa,ZAF,2022-09-04,4587.7505
South Africa,ZAF,2022-09-11,4595.9067
South Africa,ZAF,2022-09-18,4601.966
South Africa,ZAF,2022-09-25,4605.9746
South Africa,ZAF,2022-10-02,4613.9204
South Africa,ZAF,2022-10-09,4626.0435
South Africa,ZAF,2022-10-16,4635.2744
South Africa,ZAF,2022-10-23,4637.881
South Africa,ZAF,2022-10-30,4634.5435
South Africa,ZAF,2022-11-06,4636.622
South Africa,ZAF,2022-11-13,4640.4204
South Africa,ZAF,2022-11-20,4648.7466
South Africa,ZAF,2022-11-27,4656.008
South Africa,ZAF,2022-12-04,4660.254
South Africa,ZAF,2022-12-11,4662.8467
South Africa,ZAF,2022-12-18,4671.0127
South Africa,ZAF,2022-12-25,4671.983
South Africa,ZAF,2023-01-01,4638.468
South Africa,ZAF,2023-01-08,4639.1416
South Africa,ZAF,2023-01-15,4659.8003
South Africa,ZAF,2023-01-22,4683.035
South Africa,ZAF,2023-01-29,4700.933
South Africa,ZAF,2023-02-05,4707.496
South Africa,ZAF,2023-02-12,4710.285
South Africa,ZAF,2023-02-19,4716.871
South Africa,ZAF,2023-02-26,4727.3506
South Africa,ZAF,2023-03-05,4733.814
South Africa,ZAF,2023-03-12,4750.342
South Africa,ZAF,2023-03-19,4759.4966
South Africa,ZAF,2023-03-26,4772.972
South Africa,ZAF,2023-04-02,4779.896
South Africa,ZAF,2023-04-09,4790.3354
South Africa,ZAF,2023-04-16,4804.0225
South Africa,ZAF,2023-04-23,4813.0317
South Africa,ZAF,2023-04-30,4826.749
South Africa,ZAF,2023-05-07,4833.11
South Africa,ZAF,2023-05-14,4844.642
South Africa,ZAF,2023-05-21,4861.3613
South Africa,ZAF,2023-05-28,4889.7803
South Africa,ZAF,2023-06-04,4917.351
South Africa,ZAF,2023-06-11,4937.421
South Africa,ZAF,2023-06-18,4947.1885
South Africa,ZAF,2023-06-25,4953.2617
South Africa,ZAF,2023-07-02,4955.683
South Africa,ZAF,2023-07-09,4956.4165
South Africa,ZAF,2023-07-16,4974.9565
South Africa,ZAF,2023-07-23,4982.1484
South Africa,ZAF,2023-07-30,4992.515
South Africa,ZAF,2023-08-06,4999.6245
South Africa,ZAF,2023-08-13,5006.7207
South Africa,ZAF,2023-08-20,5011.2676
South Africa,ZAF,2023-08-27,5007.343
South Africa,ZAF,2023-09-03,5007.073
South Africa,ZAF,2023-09-10,5004.519
South Africa,ZAF,2023-09-17,5010.6284
South Africa,ZAF,2023-09-24,5015.417
South Africa,ZAF,2023-10-01,5020.5005
South Africa,ZAF,2023-10-08,5025.0737
South Africa,ZAF,2023-10-15,5029.18
South Africa,ZAF,2023-10-22,5035.955
South Africa,ZAF,2023-10-29,5041.141
South Africa,ZAF,2023-11-05,5051.134
South Africa,ZAF,2023-11-12,5061.11
South Africa,ZAF,2023-11-19,5066.2725
South Africa,ZAF,2023-11-26,5092.41
South Africa,ZAF,2023-12-03,5104.303
South Africa,ZAF,2023-12-10,5110.1045
South Africa,ZAF,2023-12-17,5113.238
South Africa,ZAF,2023-12-24,5120.3438
South Africa,ZAF,2023-12-31,5123.385
South Korea,KOR,2020-01-05,0.47063458
South Korea,KOR,2020-01-12,-2.0214279
South Korea,KOR,2020-01-19,-2.1757348
South Korea,KOR,2020-01-26,0.8371138
South Korea,KOR,2020-02-02,2.6849368
South Korea,KOR,2020-02-09,7.568758
South Korea,KOR,2020-02-16,7.2177057
South Korea,KOR,2020-02-23,2.310744
South Korea,KOR,2020-03-01,-1.1958795
South Korea,KOR,2020-03-08,-4.2935953
South Korea,KOR,2020-03-15,-6.3458767
South Korea,KOR,2020-03-22,-8.24
South Korea,KOR,2020-03-29,-12.305985
South Korea,KOR,2020-04-05,-17.63344
South Korea,KOR,2020-04-12,-15.65445
South Korea,KOR,2020-04-19,-17.506134
South Korea,KOR,2020-04-26,-19.651007
South Korea,KOR,2020-05-03,-15.936063
South Korea,KOR,2020-05-10,-18.790743
South Korea,KOR,2020-05-17,-23.805721
South Korea,KOR,2020-05-24,-25.668982
South Korea,KOR,2020-05-31,-30.417784
South Korea,KOR,2020-06-07,-28.002874
South Korea,KOR,2020-06-14,-26.26306
South Korea,KOR,2020-06-21,-27.308493
South Korea,KOR,2020-06-28,-27.350931
South Korea,KOR,2020-07-05,-27.273777
South Korea,KOR,2020-07-12,-30.498798
South Korea,KOR,2020-07-19,-29.19105
South Korea,KOR,2020-07-26,-28.701126
South Korea,KOR,2020-08-02,-30.356066
South Korea,KOR,2020-08-09,-33.25704
South Korea,KOR,2020-08-16,-28.184193
South Korea,KOR,2020-08-23,-18.810041
South Korea,KOR,2020-08-30,-11.893226
South Korea,KOR,2020-09-06,-10.523751
South Korea,KOR,2020-09-13,-8.456033
South Korea,KOR,2020-09-20,-5.04199
South Korea,KOR,2020-09-27,-2.735098
South Korea,KOR,2020-10-04,-2.3609052
South Korea,KOR,2020-10-11,1.5700628
South Korea,KOR,2020-10-18,1.4234692
South Korea,KOR,2020-10-25,4.795074
South Korea,KOR,2020-11-01,8.529306
South Korea,KOR,2020-11-08,11.353123
South Korea,KOR,2020-11-15,13.783459
South Korea,KOR,2020-11-22,14.578144
South Korea,KOR,2020-11-29,11.194964
South Korea,KOR,2020-12-06,14.555003
South Korea,KOR,2020-12-13,12.973356
South Korea,KOR,2020-12-20,7.368151
South Korea,KOR,2020-12-27,5.1769896
South Korea,KOR,2021-01-03,3.4304235
South Korea,KOR,2021-01-10,-2.446468
South Korea,KOR,2021-01-17,-6.791435
South Korea,KOR,2021-01-24,-13.158387
South Korea,KOR,2021-01-31,-24.807976
South Korea,KOR,2021-02-07,-32.008423
South Korea,KOR,2021-02-14,-41.786514
South Korea,KOR,2021-02-21,-45.86137
South Korea,KOR,2021-02-28,-54.049652
South Korea,KOR,2021-03-07,-60.837208
South Korea,KOR,2021-03-14,-63.337685
South Korea,KOR,2021-03-21,-65.48701
South Korea,KOR,2021-03-28,-68.34635
South Korea,KOR,2021-04-04,-70.40693
South Korea,KOR,2021-04-11,-74.21167
South Korea,KOR,2021-04-18,-73.10034
South Korea,KOR,2021-04-25,-75.55066
South Korea,KOR,2021-05-02,-76.13333
South Korea,KOR,2021-05-09,-76.874214
South Korea,KOR,2021-05-16,-73.82579
South Korea,KOR,2021-05-23,-78.57207
South Korea,KOR,2021-05-30,-77.04014
South Korea,KOR,2021-06-06,-78.683975
South Korea,KOR,2021-06-13,-76.98226
South Korea,KOR,2021-06-20,-75.415596
South Korea,KOR,2021-06-27,-73.06562
South Korea,KOR,2021-07-04,-69.943886
South Korea,KOR,2021-07-11,-66.7797
South Korea,KOR,2021-07-18,-62.442463
South Korea,KOR,2021-07-25,-54.69022
South Korea,KOR,2021-08-01,-46.82993
South Korea,KOR,2021-08-08,-42.948013
South Korea,KOR,2021-08-15,-40.235306
South Korea,KOR,2021-08-22,-34.09988
South Korea,KOR,2021-08-29,-29.353605
South Korea,KOR,2021-09-05,-23.939764
South Korea,KOR,2021-09-12,-17.572813
South Korea,KOR,2021-09-19,-11.066941
South Korea,KOR,2021-09-26,-4.2755256
South Korea,KOR,2021-10-03,2.4309993
South Korea,KOR,2021-10-10,6.953463
South Korea,KOR,2021-10-17,12.004575
South Korea,KOR,2021-10-24,18.919468
South Korea,KOR,2021-10-31,30.22177
South Korea,KOR,2021-11-07,39.43649
South Korea,KOR,2021-11-14,48.435112
South Korea,KOR,2021-11-21,61.091843
South Korea,KOR,2021-11-28,74.061134
South Korea,KOR,2021-12-05,90.83902
South Korea,KOR,2021-12-12,109.59645
South Korea,KOR,2021-12-19,129.25682
South Korea,KOR,2021-12-26,146.87978
South Korea,KOR,2022-01-02,161.32526
South Korea,KOR,2022-01-09,165.67722
South Korea,KOR,2022-01-16,167.14201
South Korea,KOR,2022-01-23,168.99666
South Korea,KOR,2022-01-30,172.66928
South Korea,KOR,2022-02-06,174.44287
South Korea,KOR,2022-02-13,187.0317
South Korea,KOR,2022-02-20,200.26897
South Korea,KOR,2022-02-27,227.35916
South Korea,KOR,2022-03-06,274.9759
South Korea,KOR,2022-03-13,339.56042
South Korea,KOR,2022-03-20,421.98123
South Korea,KOR,2022-03-27,507.59024
South Korea,KOR,2022-04-03,588.5945
South Korea,KOR,2022-04-10,657.00793
South Korea,KOR,2022-04-17,713.74164
South Korea,KOR,2022-04-24,750.3347
South Korea,KOR,2022-05-01,775.11285
South Korea,KOR,2022-05-08,790.75867
South Korea,KOR,2022-05-15,807.8017
South Korea,KOR,2022-05-22,816.43036
South Korea,KOR,2022-05-29,826.14746
South Korea,KOR,2022-06-05,829.94745
South Korea,KOR,2022-06-12,830.41644
South Korea,KOR,2022-06-19,833.0662
South Korea,KOR,2022-06-26,833.54675
South Korea,KOR,2022-07-03,836.61334
South Korea,KOR,2022-07-10,841.98047
South Korea,KOR,2022-07-17,847.2279
South Korea,KOR,2022-07-24,849.67694
South Korea,KOR,2022-07-31,859.0467
South Korea,KOR,2022-08-07,870.80566
South Korea,KOR,2022-08-14,884.2706
South Korea,KOR,2022-08-21,910.1527
South Korea,KOR,2022-08-28,935.34
South Korea,KOR,2022-09-04,960.94415
South Korea,KOR,2022-09-11,981.46106
South Korea,KOR,2022-09-18,1008.04175
South Korea,KOR,2022-09-25,1024.9883
South Korea,KOR,2022-10-02,1037.6428
South Korea,KOR,2022-10-09,1047.0317
South Korea,KOR,2022-10-16,1060.0182
South Korea,KOR,2022-10-23,1072.5144
South Korea,KOR,2022-10-30,1089.4956
South Korea,KOR,2022-11-06,1104.5239
South Korea,KOR,2022-11-13,1122.8677
South Korea,KOR,2022-11-20,1143.4232
South Korea,KOR,2022-11-27,1160.8175
South Korea,KOR,2022-12-04,1178.5669
South Korea,KOR,2022-12-11,1201.3457
South Korea,KOR,2022-12-18,1223.7346
South Korea,KOR,2022-12-25,1248.7174
South Korea,KOR,2023-01-01,1274.0754
South Korea,KOR,2023-01-08,1291.8898
South Korea,KOR,2023-01-15,1307.5298
South Korea,KOR,2023-01-22,1312.0311
South Korea,KOR,2023-01-29,1322.7352
South Korea,KOR,2023-02-05,1333.4122
South Korea,KOR,2023-02-12,1340.9879
South Korea,KOR,2023-02-19,1347.3972
South Korea,KOR,2023-02-26,1350.5391
South Korea,KOR,2023-03-05,1352.6112
South Korea,KOR,2023-03-12,1356.9465
South Korea,KOR,2023-03-19,1357.211
South Korea,KOR,2023-03-26,1361.1871
South Korea,KOR,2023-04-02,1367.4111
South Korea,KOR,2023-04-09,1367.1774
South Korea,KOR,2023-04-16,1374.529
South Korea,KOR,2023-04-23,1380.4982
South Korea,KOR,2023-04-30,1388.8385
South Korea,KOR,2023-05-07,1397.0012
South Korea,KOR,2023-05-14,1406.2917
South Korea,KOR,2023-05-21,1417.1465
South Korea,KOR,2023-05-28,1426.0585
South Korea,KOR,2023-06-04,1434.7079
South Korea,KOR,2023-06-11,1444.3691
South Korea,KOR,2023-06-18,1455.6525
South Korea,KOR,2023-06-25,1462.8729
South Korea,KOR,2023-07-02,1469.5912
South Korea,KOR,2023-07-09,1475.1161
South Korea,KOR,2023-07-16,1486.6234
South Korea,KOR,2023-07-23,1497.4742
South Korea,KOR,2023-07-30,1511.6002
South Korea,KOR,2023-08-06,1532.095
South Korea,KOR,2023-08-13,1553.0802
South Korea,KOR,2023-08-20,1571.949
South Korea,KOR,2023-08-27,1591.5322
South Korea,KOR,2023-09-03,1607.8055
South Korea,KOR,2023-09-10,1624.5886
South Korea,KOR,2023-09-17,1637.4363
South Korea,KOR,2023-09-24,1643.4053
South Korea,KOR,2023-10-01,1650.1198
Spain,ESP,2020-01-05,-25.441366
Spain,ESP,2020-01-12,-45.266632
Spain,ESP,2020-01-19,-57.892303
Spain,ESP,2020-01-26,-62.680767
Spain,ESP,2020-02-02,-64.30648
Spain,ESP,2020-02-09,-76.52678
Spain,ESP,2020-02-16,-92.914825
Spain,ESP,2020-02-23,-113.95199
Spain,ESP,2020-03-01,-130.64406
Spain,ESP,2020-03-08,-139.15266
Spain,ESP,2020-03-15,-119.80877
Spain,ESP,2020-03-22,-23.650953
Spain,ESP,2020-03-29,219.22647
Spain,ESP,2020-04-05,489.41168
Spain,ESP,2020-04-12,685.4559
Spain,ESP,2020-04-19,799.61053
Spain,ESP,2020-04-26,856.97925
Spain,ESP,2020-05-03,887.3442
Spain,ESP,2020-05-10,905.2862
Spain,ESP,2020-05-17,904.4754
Spain,ESP,2020-05-24,907.824
Spain,ESP,2020-05-31,914.065
Spain,ESP,2020-06-07,909.171
Spain,ESP,2020-06-14,899.49695
Spain,ESP,2020-06-21,889.6498
Spain,ESP,2020-06-28,891.5246
Spain,ESP,2020-07-05,890.50275
Spain,ESP,2020-07-12,892.98566
Spain,ESP,2020-07-19,894.1173
Spain,ESP,2020-07-26,902.8075
Spain,ESP,2020-08-02,925.8335
Spain,ESP,2020-08-09,945.9206
Spain,ESP,2020-08-16,966.94086
Spain,ESP,2020-08-23,983.9834
Spain,ESP,2020-08-30,1003.50464
Spain,ESP,2020-09-06,1021.80554
Spain,ESP,2020-09-13,1046.85
Spain,ESP,2020-09-20,1071.223
Spain,ESP,2020-09-27,1090.2544
Spain,ESP,2020-10-04,1112.3135
Spain,ESP,2020-10-11,1140.3348
Spain,ESP,2020-10-18,1167.1697
Spain,ESP,2020-10-25,1209.9788
Spain,ESP,2020-11-01,1252.5682
Spain,ESP,2020-11-08,1306.6897
Spain,ESP,2020-11-15,1350.5883
Spain,ESP,2020-11-22,1386.1217
Spain,ESP,2020-11-29,1414.5442
Spain,ESP,2020-12-06,1442.2194
Spain,ESP,2020-12-13,1462.7288
Spain,ESP,2020-12-20,1472.9053
Spain,ESP,2020-12-27,1470.9586
Spain,ESP,2021-01-03,1475.9219
Spain,ESP,2021-01-10,1487.2513
Spain,ESP,2021-01-17,1518.9232
Spain,ESP,2021-01-24,1569.8424
Spain,ESP,2021-01-31,1622.5559
Spain,ESP,2021-02-07,1654.2067
Spain,ESP,2021-02-14,1666.4248
Spain,ESP,2021-02-21,1663.3882
Spain,ESP,2021-02-28,1655.0828
Spain,ESP,2021-03-07,1641.5084
Spain,ESP,2021-03-14,1629.5684
Spain,ESP,2021-03-21,1618.9381
Spain,ESP,2021-03-28,1616.4827
Spain,ESP,2021-04-04,1613.3997
Spain,ESP,2021-04-11,1611.1465
Spain,ESP,2021-04-18,1608.8385
Spain,ESP,2021-04-25,1613.6776
Spain,ESP,2021-05-02,1616.1036
Spain,ESP,2021-05-09,1626.1106
Spain,ESP,2021-05-16,1628.486
Spain,ESP,2021-05-23,1628.7935
Spain,ESP,2021-05-30,1627.4373
Spain,ESP,2021-06-06,1627.6815
Spain,ESP,2021-06-13,1634.3612
Spain,ESP,2021-06-20,1644.3597
Spain,ESP,2021-06-27,1639.5079
Spain,ESP,2021-07-04,1641.9675
Spain,ESP,2021-07-11,1638.6741
Spain,ESP,2021-07-18,1637.2336
Spain,ESP,2021-07-25,1657.357
Spain,ESP,2021-08-01,1676.933
Spain,ESP,2021-08-08,1700.6573
Spain,ESP,2021-08-15,1730.1476
Spain,ESP,2021-08-22,1763.3063
Spain,ESP,2021-08-29,1786.8538
Spain,ESP,2021-09-05,1805.5873
Spain,ESP,2021-09-12,1825.9677
Spain,ESP,2021-09-19,1840.1863
Spain,ESP,2021-09-26,1848.597
Spain,ESP,2021-10-03,1856.355
Spain,ESP,2021-10-10,1864.0581
Spain,ESP,2021-10-17,1870.4431
Spain,ESP,2021-10-24,1878.9507
Spain,ESP,2021-10-31,1894.1044
Spain,ESP,2021-11-07,1898.8467
Spain,ESP,2021-11-14,1918.7974
Spain,ESP,2021-11-21,1936.1748
Spain,ESP,2021-11-28,1953.3795
Spain,ESP,2021-12-05,1978.2538
Spain,ESP,2021-12-12,1994.4646
Spain,ESP,2021-12-19,2013.9099
Spain,ESP,2021-12-26,2034.0839
Spain,ESP,2022-01-02,2046.1733
Spain,ESP,2022-01-09,2046.2554
Spain,ESP,2022-01-16,2052.5403
Spain,ESP,2022-01-23,2058.9722
Spain,ESP,2022-01-30,2079.7908
Spain,ESP,2022-02-06,2096.631
Spain,ESP,2022-02-13,2102.8992
Spain,ESP,2022-02-20,2095.8909
Spain,ESP,2022-02-27,2085.1147
Spain,ESP,2022-03-06,2074.3975
Spain,ESP,2022-03-13,2066.7207
Spain,ESP,2022-03-20,2066.197
Spain,ESP,2022-03-27,2070.4087
Spain,ESP,2022-04-03,2073.9097
Spain,ESP,2022-04-10,2084.631
Spain,ESP,2022-04-17,2097.9473
Spain,ESP,2022-04-24,2109.2744
Spain,ESP,2022-05-01,2124.8782
Spain,ESP,2022-05-08,2144.2249
Spain,ESP,2022-05-15,2169.2405
Spain,ESP,2022-05-22,2197.027
Spain,ESP,2022-05-29,2212.1558
Spain,ESP,2022-06-05,2229.156
Spain,ESP,2022-06-12,2245.6218
Spain,ESP,2022-06-19,2288.3418
Spain,ESP,2022-06-26,2310.22
Spain,ESP,2022-07-03,2334.3733
Spain,ESP,2022-07-10,2363.758
Spain,ESP,2022-07-17,2432.1265
Spain,ESP,2022-07-24,2505.1206
Spain,ESP,2022-07-31,2558.0762
Spain,ESP,2022-08-07,2598.9836
Spain,ESP,2022-08-14,2637.4058
Spain,ESP,2022-08-21,2656.7607
Spain,ESP,2022-08-28,2679.5557
Spain,ESP,2022-09-04,2692.6658
Spain,ESP,2022-09-11,2708.072
Spain,ESP,2022-09-18,2724.6433
Spain,ESP,2022-09-25,2732.2822
Spain,ESP,2022-10-02,2739.753
Spain,ESP,2022-10-09,2756.9045
Spain,ESP,2022-10-16,2767.5881
Spain,ESP,2022-10-23,2784.5544
Spain,ESP,2022-10-30,2794.721
Spain,ESP,2022-11-06,2796.1528
Spain,ESP,2022-11-13,2805.642
Spain,ESP,2022-11-20,2815.2324
Spain,ESP,2022-11-27,2825.5125
Spain,ESP,2022-12-04,2842.42
Spain,ESP,2022-12-11,2868.2134
Spain,ESP,2022-12-18,2887.438
Spain,ESP,2022-12-25,2906.9697
Spain,ESP,2023-01-01,2893.4192
Spain,ESP,2023-01-08,2892.4912
Spain,ESP,2023-01-15,2885.3972
Spain,ESP,2023-01-22,2871.443
Spain,ESP,2023-01-29,2860.5234
Spain,ESP,2023-02-05,2861.8892
Spain,ESP,2023-02-12,2869.5303
Spain,ESP,2023-02-19,2873.038
Spain,ESP,2023-02-26,2877.005
Spain,ESP,2023-03-05,2884.9238
Spain,ESP,2023-03-12,2900.873
Spain,ESP,2023-03-19,2907.525
Spain,ESP,2023-03-26,2908.373
Spain,ESP,2023-04-02,2906.9104
Spain,ESP,2023-04-09,2904.1306
Spain,ESP,2023-04-16,2905.9678
Spain,ESP,2023-04-23,2908.7183
Spain,ESP,2023-04-30,2915.6228
Spain,ESP,2023-05-07,2915.0146
Spain,ESP,2023-05-14,2912.441
Spain,ESP,2023-05-21,2910.9153
Spain,ESP,2023-05-28,2915.5344
Spain,ESP,2023-06-04,2919.0803
Spain,ESP,2023-06-11,2923.67
Spain,ESP,2023-06-18,2928.2932
Spain,ESP,2023-06-25,2925.8838
Spain,ESP,2023-07-02,2930.907
Spain,ESP,2023-07-09,2924.1833
Spain,ESP,2023-07-16,2924.3833
Spain,ESP,2023-07-23,2930.0125
Spain,ESP,2023-07-30,2930.4438
Spain,ESP,2023-08-06,2931.9907
Spain,ESP,2023-08-13,2936.6267
Spain,ESP,2023-08-20,2948.7795
Spain,ESP,2023-08-27,2980.4316
Spain,ESP,2023-09-03,2996.3936
Spain,ESP,2023-09-10,3010.129
Spain,ESP,2023-09-17,3019.7903
Spain,ESP,2023-09-24,3026.1729
Spain,ESP,2023-10-01,3032.1768
Spain,ESP,2023-10-08,3045.1755
Spain,ESP,2023-10-15,3050.649
Spain,ESP,2023-10-22,3055.1504
Spain,ESP,2023-10-29,3059.559
Spain,ESP,2023-11-05,3060.3186
Spain,ESP,2023-11-12,3067.2485
Spain,ESP,2023-11-19,3073.3113
Spain,ESP,2023-11-26,3074.5928
Spain,ESP,2023-12-03,3082.255
Spain,ESP,2023-12-10,3086.2468
Spain,ESP,2023-12-17,3094.86
Spain,ESP,2023-12-24,3115.6284
Spain,ESP,2023-12-31,3152.1123
Suriname,SUR,2020-01-31,-69.34974
Suriname,SUR,2020-02-29,8.565732
Suriname,SUR,2020-03-31,-68.69084
Suriname,SUR,2020-04-30,-110.69602
Suriname,SUR,2020-05-31,-191.24712
Suriname,SUR,2020-06-30,-148.25357
Suriname,SUR,2020-07-31,-139.19363
Suriname,SUR,2020-08-31,-50.735645
Suriname,SUR,2020-09-30,-17.29625
Suriname,SUR,2020-10-31,12.5192
Suriname,SUR,2020-11-30,6.094889
Suriname,SUR,2020-12-31,79.39805
Suriname,SUR,2021-01-31,87.76669
Suriname,SUR,2021-02-28,77.97859
Suriname,SUR,2021-03-31,-10.440634
Suriname,SUR,2021-04-30,-5.220292
Suriname,SUR,2021-05-31,265.25763
Suriname,SUR,2021-06-30,821.2219
Suriname,SUR,2021-07-31,1152.7124
Suriname,SUR,2021-08-31,1313.2373
Suriname,SUR,2021-09-30,1739.0198
Suriname,SUR,2021-10-31,2263.9885
Suriname,SUR,2021-11-30,2472.475
Suriname,SUR,2021-12-31,2585.3645
Suriname,SUR,2022-01-31,2855.9363
Suriname,SUR,2022-02-28,2997.8352
Suriname,SUR,2022-03-31,2982.464
Suriname,SUR,2022-04-30,3072.9104
Suriname,SUR,2022-05-31,3154.6196
Suriname,SUR,2022-06-30,3284.8687
Suriname,SUR,2022-07-31,3326.775
Suriname,SUR,2022-08-31,3320.4648
Suriname,SUR,2022-09-30,3323.2153
Suriname,SUR,2022-10-31,3388.7446
Suriname,SUR,2022-11-30,3446.1836
Suriname,SUR,2022-12-31,3481.618
Sweden,SWE,2020-01-05,-11.843035
Sweden,SWE,2020-01-12,-14.726642
Sweden,SWE,2020-01-19,-22.895252
Sweden,SWE,2020-01-26,-38.50915
Sweden,SWE,2020-02-02,-39.35783
Sweden,SWE,2020-02-09,-52.56069
Sweden,SWE,2020-02-16,-60.092777
Sweden,SWE,2020-02-23,-78.32989
Sweden,SWE,2020-03-01,-95.20717
Sweden,SWE,2020-03-08,-101.63982
Sweden,SWE,2020-03-15,-115.86496
Sweden,SWE,2020-03-22,-107.252716
Sweden,SWE,2020-03-29,-83.90419
Sweden,SWE,2020-04-05,-25.576311
Sweden,SWE,2020-04-12,56.186882
Sweden,SWE,2020-04-19,132.33717
Sweden,SWE,2020-04-26,190.14427
Sweden,SWE,2020-05-03,250.00557
Sweden,SWE,2020-05-10,305.88385
Sweden,SWE,2020-05-17,349.4369
Sweden,SWE,2020-05-24,387.0684
Sweden,SWE,2020-05-31,399.29718
Sweden,SWE,2020-06-07,422.5782
Sweden,SWE,2020-06-14,444.12326
Sweden,SWE,2020-06-21,459.65036
Sweden,SWE,2020-06-28,473.40292
Sweden,SWE,2020-07-05,474.9942
Sweden,SWE,2020-07-12,478.54327
Sweden,SWE,2020-07-19,475.92007
Sweden,SWE,2020-07-26,476.96164
Sweden,SWE,2020-08-02,476.3637
Sweden,SWE,2020-08-09,482.41058
Sweden,SWE,2020-08-16,483.4425
